"S36.80","Injury of other intra-abdominal organs, without open wound into cavity",,,"-","Tidak Menular"
"S36.81","Injury of other intra-abdominal organs, with open wound into cavity",,,"-","Tidak Menular"
"S36.9","Injury of unspecified intra-abdominal organ",,,"-","Tidak Menular"
"S36.90","Injury of unspecified intra-abdominal organ, without open wound into cavity",,,"-","Tidak Menular"
"S36.91","Injury of unspecified intra-abdominal organ, with open wound into cavity",,,"-","Tidak Menular"
"S37","Injury of urinary and pelvic organs",,,"-","Tidak Menular"
"S37.0","Injury of kidney",,,"-","Tidak Menular"
"S37.00","Injury of kidney, without open wound into cavity",,,"-","Tidak Menular"
"S37.01","Injury of kidney, with open wound into cavity",,,"-","Tidak Menular"
"S37.1","Injury of ureter",,,"-","Tidak Menular"
"S37.10","Injury of ureter, without open wound into cavity",,,"-","Tidak Menular"
"S37.11","Injury of ureter, with open wound into cavity",,,"-","Tidak Menular"
"S37.2","Injury of bladder",,,"-","Tidak Menular"
"S37.20","Injury of bladder, without open wound into cavity",,,"-","Tidak Menular"
"S37.21","Injury of bladder, with open wound into cavity",,,"-","Tidak Menular"
"S37.3","Injury of urethra",,,"-","Tidak Menular"
"S37.30","Injury of urethra, without open wound into cavity",,,"-","Tidak Menular"
"S37.31","Injury of urethra, with open wound into cavity",,,"-","Tidak Menular"
"S37.4","Injury of ovary",,,"-","Tidak Menular"
"S37.40","Injury of ovary, without open wound into cavity",,,"-","Tidak Menular"
"S37.41","Injury of ovary, with open wound into cavity",,,"-","Tidak Menular"
"S37.5","Injury of fallopian tube",,,"-","Tidak Menular"
"S37.50","Injury of fallopian tube, without open wound into cavity",,,"-","Tidak Menular"
"S37.51","Injury of fallopian tube, with open wound into cavity",,,"-","Tidak Menular"
"S37.6","Injury of uterus",,,"-","Tidak Menular"
"S37.60","Injury of uterus, without open wound into cavity",,,"-","Tidak Menular"
"S37.61","Injury of uterus, with open wound into cavity",,,"-","Tidak Menular"
"S37.7","Injury of multiple urinary and pelvic organs",,,"-","Tidak Menular"
"S37.70","Injury of multiple urinary and pelvic organs, without open wound into cavity",,,"-","Tidak Menular"
"S37.71","Injury of multiple urinary and pelvic organs, with open wound into cavity",,,"-","Tidak Menular"
"S37.8","Injury of other urinary and pelvic organs",,,"-","Tidak Menular"
"S37.80","Injury of other urinary and pelvic organs, without open wound into cavity",,,"-","Tidak Menular"
"S37.81","Injury of other urinary and pelvic organs, with open wound into cavity",,,"-","Tidak Menular"
"S37.9","Injury of unspecified urinary and pelvic organ",,,"-","Tidak Menular"
"S37.90","Injury of unspecified urinary and pelvic organ, without open wound into cavity",,,"-","Tidak Menular"
"S37.91","Injury of unspecified urinary and pelvic organ, with open wound into cavity",,,"-","Tidak Menular"
"S38","Crushing injury and traumatic amputation of part of abdomen, lower back and pelvis",,,"-","Tidak Menular"
"S38.0","Crushing injury of external genital organs",,,"-","Tidak Menular"
"S38.1","Crushing injury of other and unspecified part of abdomen, lower back and pelvis",,,"-","Tidak Menular"
"S38.2","Traumatic amputation of external genital organs",,,"-","Tidak Menular"
"S38.3","Traumatic amputation of other and unspecified parts of abdomen, low back and pelvis",,,"-","Tidak Menular"
"S39","Other and unspecified injuries of abdomen, lower back and pelvis",,,"-","Tidak Menular"
"S39.0","Injury of muscle and tendon of abdomen lower back and pelvis",,,"-","Tidak Menular"
"S39.6","Injury of intra-abdominal organ(s) with pelvic organ(s)",,,"-","Tidak Menular"
"S39.7","Other multiple injuries of abdomen, lower back and pelvis",,,"-","Tidak Menular"
"S39.8","Other specified injuries of abdomen, lower back and pelvis",,,"-","Tidak Menular"
"S39.9","Unspecified injury of abdomen, lower back and pelvis",,,"-","Tidak Menular"
"S40","Superficial injury of shoulder and upper arm",,,"-","Tidak Menular"
"S40.0","Contusion of shoulder and upper arm",,,"-","Tidak Menular"
"S40.7","Multiple superficial injuries of shoulder and upper arm",,,"-","Tidak Menular"
"S40.8","Other superficial injuries of shoulder and upper arm",,,"-","Tidak Menular"
"S40.9","Superficial injury of shoulder and upper arm, unspecified",,,"-","Tidak Menular"
"S41","Open wound of shoulder and upper arm",,,"-","Tidak Menular"
"S41.0","Open wound of shoulder",,,"-","Tidak Menular"
"S41.1","Open wound of upper arm",,,"-","Tidak Menular"
"S41.7","Multiple open wounds of shoulder and upper arm",,,"-","Tidak Menular"
"S41.8","Open wound of other and unspecified parts of shoulder girdle",,,"-","Tidak Menular"
"S42","Fracture of shoulder and upper arm",,,"-","Tidak Menular"
"S42.0","Fracture of clavicle",,,"-","Tidak Menular"
"S42.00","Fracture of clavicle, closed",,,"-","Tidak Menular"
"S42.01","Fracture of clavicle, open",,,"-","Tidak Menular"
"S42.1","Fracture of scapula",,,"-","Tidak Menular"
"S42.10","Fracture of scapula, closed",,,"-","Tidak Menular"
"S42.11","Fracture of scapula, open",,,"-","Tidak Menular"
"S42.2","Fracture of upper end of humerus",,,"-","Tidak Menular"
"S42.20","Fracture of upper end of humerus, closed",,,"-","Tidak Menular"
"S42.21","Fracture of upper end of humerus, open",,,"-","Tidak Menular"
"S42.3","Fracture of shaft of humerus",,,"-","Tidak Menular"
"S42.30","Fracture of shaft of humerus, closed",,,"-","Tidak Menular"
"S42.31","Fracture of shaft of humerus, open",,,"-","Tidak Menular"
"S42.4","Fracture of lower end of humerus",,,"-","Tidak Menular"
"S42.40","Fracture of lower end of humerus, closed",,,"-","Tidak Menular"
"S42.41","Fracture of lower end of humerus, open",,,"-","Tidak Menular"
"S42.7","Multiple fractures of clavicle, scapula and humerus",,,"-","Tidak Menular"
"S42.70","Multiple fractures of clavicle, scapula and humerus, closed",,,"-","Tidak Menular"
"S42.71","Multiple fractures of clavicle, scapula and humerus, open",,,"-","Tidak Menular"
"S42.8","Fracture of other parts of shoulder and upper arm",,,"-","Tidak Menular"
"S42.80","Fracture of other parts of shoulder and upper arm, closed",,,"-","Tidak Menular"
"S42.81","Fracture of other parts of shoulder and upper arm, open",,,"-","Tidak Menular"
"S42.9","Fracture of shoulder girdle, part unspecified",,,"-","Tidak Menular"
"S42.90","Fracture of shoulder girdle, part unspecified, closed",,,"-","Tidak Menular"
"S42.91","Fracture of shoulder girdle, part unspecified, open",,,"-","Tidak Menular"
"S43","Dislocation, sprain and strain of joints and ligaments of shoulder girdle",,,"-","Tidak Menular"
"S43.0","Dislocation of shoulder joint",,,"-","Tidak Menular"
"S43.1","Dislocation of acromioclavicular joint",,,"-","Tidak Menular"
"S43.2","Dislocation of sternoclavicular joint",,,"-","Tidak Menular"
"S43.3","Dislocation of other and unspec parts of shoulder girdle",,,"-","Tidak Menular"
"S43.4","Sprain and strain of shoulder joint",,,"-","Tidak Menular"
"S43.5","Sprain and strain of acromioclavicular joint",,,"-","Tidak Menular"
"S43.6","Sprain and strain of sternoclavicular joint",,,"-","Tidak Menular"
"S43.7","Sprain and strain of oth and unspec part of shoulder girdle",,,"-","Tidak Menular"
"S44","Injury of nerves at shoulder and upper arm level",,,"-","Tidak Menular"
"S44.0","Injury of ulnar nerve at upper arm level",,,"-","Tidak Menular"
"S44.1","Injury of median nerve at upper arm level",,,"-","Tidak Menular"
"S44.2","Injury of radial nerve at upper arm level",,,"-","Tidak Menular"
"S44.3","Injury of axillary nerve",,,"-","Tidak Menular"
"S44.4","Injury of musculocutaneous nerve",,,"-","Tidak Menular"
"S44.5","Injury of cutaneous sensory nerve at shoulder and upper arm level",,,"-","Tidak Menular"
"S44.7","Injury of multiple nerves at shoulder and upper arm level",,,"-","Tidak Menular"
"S44.8","Injury of other nerves at shoulder and upper arm level",,,"-","Tidak Menular"
"S44.9","Injury of unspecified nerve at shoulder and upper arm level",,,"-","Tidak Menular"
"S45","Injury of blood vessels at shoulder and upper arm level",,,"-","Tidak Menular"
"S45.0","Injury of axillary artery",,,"-","Tidak Menular"
"S45.1","Injury of brachial artery",,,"-","Tidak Menular"
"S45.2","Injury of axillary or brachial vein",,,"-","Tidak Menular"
"S45.3","Injury of superficial vein at shoulder and upper arm level",,,"-","Tidak Menular"
"S45.7","Injury of multiple blood vessels shoulder and upper arm level",,,"-","Tidak Menular"
"S45.8","Injury of oth blood vessels at shoulder and upper arm level",,,"-","Tidak Menular"
"S45.9","Injury unspecified blood vessel at shoulder and upper arm level",,,"-","Tidak Menular"
"S46","Injury of muscle and tendon at shoulder and upper arm level",,,"-","Tidak Menular"
"S46.0","Injury of tendon of the rotator cuff of shoulder",,,"-","Tidak Menular"
"S46.1","Injury of muscle and tendon of long head of biceps",,,"-","Tidak Menular"
"S46.2","Injury of muscle and tendon of other parts of biceps",,,"-","Tidak Menular"
"S46.3","Injury of muscle and tendon of triceps",,,"-","Tidak Menular"
"S46.7","Injury multiple muscles and tendons shoulder and upper arm level",,,"-","Tidak Menular"
"S46.8","Injury of other muscles and tendons at shoulder and upper arm level",,,"-","Tidak Menular"
"S46.9","Injury unspecified muscle and tendon at shoulder and upper arm level",,,"-","Tidak Menular"
"S47","Crushing injury of shoulder and upper arm",,,"-","Tidak Menular"
"S48","Traumatic amputation of shoulder and upper arm",,,"-","Tidak Menular"
"S48.0","Traumatic amputation at shoulder joint",,,"-","Tidak Menular"
"S48.1","Traumatic amputation at level between shoulder and elbow",,,"-","Tidak Menular"
"S48.9","Traumatic amputation of shoulder and upper arm level unspecified",,,"-","Tidak Menular"
"S49","Other and unspecified injuries of shoulder and upper arm",,,"-","Tidak Menular"
"S49.7","Multiple injuries of shoulder and upper arm",,,"-","Tidak Menular"
"S49.8","Other specified injuries of shoulder and upper arm",,,"-","Tidak Menular"
"S49.9","Unspecified injury of shoulder and upper arm",,,"-","Tidak Menular"
"S50","Superficial injury of forearm",,,"-","Tidak Menular"
"S50.0","Contusion of elbow",,,"-","Tidak Menular"
"S50.1","Contusion of other and unspecified parts of forearm",,,"-","Tidak Menular"
"S50.7","Multiple superficial injuries of forearm",,,"-","Tidak Menular"
"S50.8","Other superficial injuries of forearm",,,"-","Tidak Menular"
"S50.9","Superficial injury of forearm, unspecified",,,"-","Tidak Menular"
"S51","Open wound of forearm",,,"-","Tidak Menular"
"S51.0","Open wound of elbow",,,"-","Tidak Menular"
"S51.7","Multiple open wounds of forearm",,,"-","Tidak Menular"
"S51.8","Open wound of other parts of forearm",,,"-","Tidak Menular"
"S51.9","Open wound of forearm, part unspecified",,,"-","Tidak Menular"
"S52","Fracture of forearm",,,"-","Tidak Menular"
"S52.0","Fracture of upper end of ulna",,,"-","Tidak Menular"
"S52.00","Fracture of upper end of ulna, closed",,,"-","Tidak Menular"
"S52.01","Fracture of upper end of ulna, open",,,"-","Tidak Menular"
"S52.1","Fracture of upper end of radius",,,"-","Tidak Menular"
"S52.10","Fracture of upper end of radius, closed",,,"-","Tidak Menular"
"S52.11","Fracture of upper end of radius, open",,,"-","Tidak Menular"
"S52.2","Fracture of shaft of ulna",,,"-","Tidak Menular"
"S52.20","Fracture of shaft of ulna, closed",,,"-","Tidak Menular"
"S52.21","Fracture of shaft of ulna, open",,,"-","Tidak Menular"
"S52.3","Fracture of shaft of radius",,,"-","Tidak Menular"
"S52.30","Fracture of shaft of radius, closed",,,"-","Tidak Menular"
"S52.31","Fracture of shaft of radius, open",,,"-","Tidak Menular"
"S52.4","Fracture of shafts of both ulna and radius",,,"-","Tidak Menular"
"S52.40","Fracture of shafts of both ulna and radius, closed",,,"-","Tidak Menular"
"S52.41","Fracture of shafts of both ulna and radius, open",,,"-","Tidak Menular"
"S52.5","Fracture of lower end of radius",,,"-","Tidak Menular"
"S52.50","Fracture of lower end of radius, closed",,,"-","Tidak Menular"
"S52.51","Fracture of lower end of radius, open",,,"-","Tidak Menular"
"S52.6","Fracture of lower end of both ulna and radius",,,"-","Tidak Menular"
"S52.60","Fracture of lower end of both ulna and radius, closed",,,"-","Tidak Menular"
"S52.61","Fracture of lower end of both ulna and radius, open",,,"-","Tidak Menular"
"S52.7","Multiple fractures of forearm",,,"-","Tidak Menular"
"S52.70","Multiple fractures of forearm , closed",,,"-","Tidak Menular"
"S52.71","Multiple fractures of forearm , open",,,"-","Tidak Menular"
"S52.8","Fracture of other parts of forearm",,,"-","Tidak Menular"
"S52.80","Fracture of other parts of forearm , closed",,,"-","Tidak Menular"
"S52.81","Fracture of other parts of forearm , open",,,"-","Tidak Menular"
"S52.9","Fracture of forearm, part unspecified",,,"-","Tidak Menular"
"S52.90","Fracture of forearm, part unspecified , closed",,,"-","Tidak Menular"
"S52.91","Fracture of forearm, part unspecified , open",,,"-","Tidak Menular"
"S53","Dislocation, sprain and strain of joints and ligaments of elbow",,,"-","Tidak Menular"
"S53.0","Dislocation of radial head",,,"-","Tidak Menular"
"S53.1","Dislocation of elbow, unspecified",,,"-","Tidak Menular"
"S53.2","Traumatic rupture of radial collateral ligament",,,"-","Tidak Menular"
"S53.3","Traumatic rupture of ulnar collateral ligament",,,"-","Tidak Menular"
"S53.4","Sprain and strain of elbow",,,"-","Tidak Menular"
"S54","Injury of nerves at forearm level",,,"-","Tidak Menular"
"S54.0","Injury of ulnar nerve at forearm level",,,"-","Tidak Menular"
"S54.1","Injury of median nerve at forearm level",,,"-","Tidak Menular"
"S54.2","Injury of radial nerve at forearm level",,,"-","Tidak Menular"
"S54.3","Injury of cutaneous sensory nerve at forearm level",,,"-","Tidak Menular"
"S54.7","Injury of multiple nerves at forearm level",,,"-","Tidak Menular"
"S54.8","Injury of other nerves at forearm level",,,"-","Tidak Menular"
"S54.9","Injury of unspecified nerve at forearm level",,,"-","Tidak Menular"
"S55","Injury of blood vessels at forearm level",,,"-","Tidak Menular"
"S55.0","Injury of ulnar artery at forearm level",,,"-","Tidak Menular"
"S55.1","Injury of radial artery at forearm level",,,"-","Tidak Menular"
"S55.2","Injury of vein at forearm level",,,"-","Tidak Menular"
"S55.7","Injury of multiple blood vessels at forearm level",,,"-","Tidak Menular"
"S55.8","Injury of other blood vessels at forearm level",,,"-","Tidak Menular"
"S55.9","Injury of unspecified blood vessel at forearm level",,,"-","Tidak Menular"
"S56","Injury of muscle and tendon at forearm level",,,"-","Tidak Menular"
"S56.0","Injury of flexor muscle and tendon of thumb at forearm level",,,"-","Tidak Menular"
"S56.1","Injury long flexor muscle and tendon other finger(s) forearm level",,,"-","Tidak Menular"
"S56.2","Injury of other flexor muscle and tendon at forearm level",,,"-","Tidak Menular"
"S56.3","Injury extensor or abductor muscles and tendons of thumb at forearm level",,,"-","Tidak Menular"
"S56.4","Injury extensor muscle and tendon oth finger(s) at forearm level",,,"-","Tidak Menular"
"S56.5","Injury of other extensor muscle and tendon at forearm level",,,"-","Tidak Menular"
"S56.7","Injury of multiple muscles and tendons at forearm level",,,"-","Tidak Menular"
"S56.8","Injury other and unspecified muscles and tendons at forearm level",,,"-","Tidak Menular"
"S57","Crushing injury of forearm",,,"-","Tidak Menular"
"S57.0","Crushing injury of elbow",,,"-","Tidak Menular"
"S57.8","Crushing injury of other parts of forearm",,,"-","Tidak Menular"
"S57.9","Crushing injury of forearm, part unspecified",,,"-","Tidak Menular"
"S58","Traumatic amputation of forearm",,,"-","Tidak Menular"
"S58.0","Traumatic amputation at elbow level",,,"-","Tidak Menular"
"S58.1","Traumatic amputation at level between elbow and wrist",,,"-","Tidak Menular"
"S58.9","Traumatic amputation of forearm, level unspecified",,,"-","Tidak Menular"
"S59","Other and unspecified injuries of forearm",,,"-","Tidak Menular"
"S59.7","Multiple injuries of forearm",,,"-","Tidak Menular"
"S59.8","Other specified injuries of forearm",,,"-","Tidak Menular"
"S59.9","Unspecified injury of forearm",,,"-","Tidak Menular"
"S60","Superficial injury of wrist and hand",,,"-","Tidak Menular"
"S60.0","Contusion of finger(s) without damage to nail",,,"-","Tidak Menular"
"S60.1","Contusion of finger(s) with damage to nail",,,"-","Tidak Menular"
